,image_name,label,probability
0,3.jpg,5,0.9995555281639099
1,5.jpg,0,0.9997226595878601
2,6.jpg,4,0.999915361404419
3,11.jpg,2,0.7434815764427185
4,14.jpg,5,0.9852601289749146
5,22.jpg,1,0.9999620914459229
6,25.jpg,4,0.9999688863754272
7,28.jpg,3,0.8225439786911011
8,30.jpg,2,0.5571902394294739
9,38.jpg,2,0.9994409680366516
10,51.jpg,2,0.9774019718170166
11,52.jpg,3,0.9361460208892822
12,61.jpg,0,0.9995638728141785
13,63.jpg,4,0.511730968952179
14,64.jpg,1,0.999826967716217
15,69.jpg,5,0.9931620359420776
16,70.jpg,2,0.9958475232124329
17,72.jpg,5,0.9852746725082397
18,73.jpg,0,0.9998862743377686
19,76.jpg,3,0.9587656855583191
20,77.jpg,3,0.5006892681121826
21,79.jpg,5,0.9702850580215454
22,81.jpg,2,0.8719645738601685
23,84.jpg,3,0.9800410866737366
24,88.jpg,1,0.9999990463256836
25,93.jpg,5,0.9772721529006958
26,99.jpg,1,0.998994767665863
27,101.jpg,2,0.9997768998146057
28,103.jpg,0,0.9782124161720276
29,110.jpg,3,0.6647143363952637
30,117.jpg,3,0.42658305168151855
31,119.jpg,3,0.71104496717453
32,121.jpg,5,0.9988313317298889
33,126.jpg,5,0.8211908936500549
34,127.jpg,2,0.9982345104217529
35,129.jpg,4,0.999797523021698
36,130.jpg,4,0.9929352402687073
37,132.jpg,4,0.9985044002532959
38,133.jpg,5,0.9711820483207703
39,135.jpg,4,0.9839919209480286
40,140.jpg,0,0.9973018169403076
41,141.jpg,5,0.9992527365684509
42,143.jpg,3,0.6988877058029175
43,144.jpg,0,0.9919992089271545
44,145.jpg,0,0.9967325925827026
45,149.jpg,1,0.9999957084655762
46,152.jpg,1,0.9998873472213745
47,156.jpg,0,0.9943057894706726
48,161.jpg,4,0.9999990463256836
49,169.jpg,5,0.6642876863479614
50,171.jpg,4,0.9999773502349854
51,172.jpg,1,0.999956488609314
52,173.jpg,2,0.679479718208313
53,176.jpg,3,0.5762202739715576
54,179.jpg,3,0.8959642648696899
55,182.jpg,5,0.997846245765686
56,183.jpg,1,0.999997615814209
57,185.jpg,3,0.9800682663917542
58,198.jpg,3,0.9894376993179321
59,199.jpg,1,0.9993491768836975
60,203.jpg,0,0.9970105886459351
61,211.jpg,4,0.9908041954040527
62,212.jpg,5,0.9981221556663513
63,215.jpg,4,0.9913527369499207
64,221.jpg,3,0.7259644865989685
65,222.jpg,0,0.9991614818572998
66,225.jpg,3,0.9671154022216797
67,227.jpg,4,0.908765971660614
68,233.jpg,4,0.9882333874702454
69,237.jpg,3,0.9955572485923767
70,238.jpg,2,0.9999061822891235
71,242.jpg,0,0.9944455027580261
72,244.jpg,0,0.9999622106552124
73,251.jpg,3,0.7730323076248169
74,252.jpg,3,0.9705679416656494
75,255.jpg,3,0.967850923538208
76,268.jpg,5,0.9909041523933411
77,271.jpg,2,0.9902205467224121
78,273.jpg,1,0.9999090433120728
79,274.jpg,4,0.9999006986618042
80,278.jpg,0,0.9470936059951782
81,284.jpg,5,0.9990785121917725
82,287.jpg,4,0.9999223947525024
83,291.jpg,3,0.6338371634483337
84,302.jpg,0,0.9988027811050415
85,303.jpg,2,0.7716042995452881
86,308.jpg,3,0.9961643218994141
87,310.jpg,2,0.9986490607261658
88,319.jpg,3,0.345676988363266
89,320.jpg,5,0.999702513217926
90,324.jpg,5,0.9996670484542847
91,327.jpg,3,0.9481353163719177
92,328.jpg,3,0.9899262189865112
93,334.jpg,1,0.9998869895935059
94,337.jpg,4,0.9580011963844299
95,344.jpg,2,0.9998272061347961
96,346.jpg,3,0.9535000324249268
97,347.jpg,2,0.7069193720817566
98,350.jpg,5,0.6722844839096069
99,351.jpg,0,0.9965037107467651
100,354.jpg,3,0.9419243931770325
101,360.jpg,0,0.9799904823303223
102,362.jpg,2,0.7842879295349121
103,365.jpg,2,0.7038989067077637
104,368.jpg,2,0.4297710359096527
105,374.jpg,1,0.9998910427093506
106,375.jpg,5,0.9972302317619324
107,379.jpg,5,0.9258246421813965
108,382.jpg,3,0.9848901629447937
109,385.jpg,3,0.9792097806930542
110,387.jpg,0,0.8079255819320679
111,388.jpg,0,0.9966740608215332
112,389.jpg,1,0.9998378753662109
113,393.jpg,5,0.35818278789520264
114,398.jpg,4,0.9997546076774597
115,399.jpg,3,0.9929947257041931
116,400.jpg,2,0.9993785619735718
117,403.jpg,4,0.9996732473373413
118,408.jpg,2,0.6815448999404907
119,410.jpg,2,0.8132135272026062
120,413.jpg,4,0.9986030459403992
121,420.jpg,3,0.940497636795044
122,423.jpg,4,0.9991760849952698
123,424.jpg,4,0.5869012475013733
124,425.jpg,3,0.9906518459320068
125,428.jpg,2,0.8859398365020752
126,429.jpg,4,0.9998332262039185
127,434.jpg,4,0.9854405522346497
128,435.jpg,1,0.9999847412109375
129,436.jpg,3,0.5368685722351074
130,442.jpg,1,0.9999927282333374
131,452.jpg,1,0.9448826909065247
132,453.jpg,3,0.8746519088745117
133,458.jpg,0,0.6857794523239136
134,462.jpg,1,0.999998927116394
135,465.jpg,2,0.5319585800170898
136,467.jpg,5,0.9545786380767822
137,471.jpg,2,0.9996979236602783
138,475.jpg,1,0.9999994039535522
139,482.jpg,3,0.9525870084762573
140,485.jpg,4,0.9922981858253479
141,487.jpg,4,0.9999374151229858
142,490.jpg,2,0.9355866312980652
143,492.jpg,3,0.9671193957328796
144,493.jpg,1,0.9999849796295166
145,494.jpg,3,0.9267311096191406
146,497.jpg,5,0.9992979764938354
147,498.jpg,2,0.9755675792694092
148,499.jpg,2,0.9993789196014404
149,507.jpg,1,0.9936596751213074
150,513.jpg,0,0.9213788509368896
151,515.jpg,5,0.9983950257301331
152,516.jpg,3,0.9923244714736938
153,520.jpg,0,0.9889743328094482
154,522.jpg,2,0.6181840896606445
155,527.jpg,2,0.8006001114845276
156,528.jpg,4,0.9999731779098511
157,529.jpg,4,0.9999513626098633
158,531.jpg,2,0.9998750686645508
159,536.jpg,2,0.9871388077735901
160,544.jpg,4,0.9991348385810852
161,546.jpg,0,0.9282549023628235
162,548.jpg,5,0.8424316048622131
163,549.jpg,1,0.9999970197677612
164,553.jpg,3,0.9071722030639648
165,555.jpg,5,0.9869222044944763
166,557.jpg,1,0.9877017140388489
167,560.jpg,1,0.9992989301681519
168,561.jpg,2,0.994279146194458
169,563.jpg,3,0.989819347858429
170,565.jpg,1,0.998848557472229
171,568.jpg,4,0.9997482895851135
172,570.jpg,4,0.9996260404586792
173,572.jpg,5,0.9638051390647888
174,575.jpg,1,0.9999990463256836
175,577.jpg,4,0.9997920393943787
176,579.jpg,2,0.9106981158256531
177,584.jpg,4,0.9576879143714905
178,588.jpg,1,0.9998401403427124
179,590.jpg,5,0.991169810295105
180,591.jpg,1,0.9733407497406006
181,592.jpg,1,0.9999659061431885
182,593.jpg,2,0.9594508409500122
183,598.jpg,4,0.985862672328949
184,600.jpg,3,0.9546841382980347
185,601.jpg,2,0.9999444484710693
186,605.jpg,0,0.999483585357666
187,607.jpg,2,0.6479889750480652
188,608.jpg,0,0.7217011451721191
189,609.jpg,1,0.9943564534187317
190,614.jpg,5,0.9987075328826904
191,615.jpg,5,0.9876574277877808
192,616.jpg,0,0.9867351055145264
193,619.jpg,1,0.966211199760437
194,622.jpg,3,0.9530655741691589
195,626.jpg,3,0.9620622992515564
196,629.jpg,3,0.8624728322029114
197,630.jpg,4,0.9999921321868896
198,632.jpg,3,0.9858196973800659
199,633.jpg,4,0.9999288320541382
200,638.jpg,2,0.9970555305480957
201,645.jpg,5,0.9169855117797852
202,646.jpg,3,0.981101393699646
203,653.jpg,5,0.9995402097702026
204,655.jpg,5,0.9588974118232727
205,656.jpg,5,0.9999138116836548
206,660.jpg,3,0.8546206951141357
207,661.jpg,1,0.9999988079071045
208,667.jpg,1,0.9999626874923706
209,668.jpg,0,0.9941493272781372
210,671.jpg,5,0.8916274905204773
211,672.jpg,1,0.9999828338623047
212,676.jpg,3,0.9611621499061584
213,677.jpg,3,0.9928804039955139
214,682.jpg,2,0.9897258877754211
215,689.jpg,5,0.9926890730857849
216,691.jpg,0,0.973079264163971
217,692.jpg,1,0.6058722734451294
218,695.jpg,3,0.9766485095024109
219,700.jpg,5,0.9993937015533447
220,705.jpg,5,0.9964194297790527
